0.01132457680095178, 0.15533170732186907
0.04395093778462844, 0.17778753524651095
0.08095662886263055, 0.19231777684480855
0.11882937512717451, 0.20200460457700706
0.1584517102540186, 0.20772863914603337
0.19806571080974622, 0.21037050125481482
0.23767256744737397, 0.2103705012548148
0.279034966212385, 0.20860925984896045
0.31775214525615403, 0.205086777037252
0.3573482860166316, 0.20112398387407993
0.3978174352287345, 0.19451932860212642
0.43476597496193725, 0.18791467333017298
0.4752303615619733, 0.17954877665236513
0.5130531003998173, 0.17074256962309384
0.551752419648337, 0.1606154315394318
0.590451738896856, 0.15048829345576978
0.6282661431635839, 0.13859991396625365
0.6669630811060698, 0.1275921551796644
0.7030147993273139, 0.11482315498722097
0.741705784004717, 0.10161384444331398
0.7777586928789779, 0.08928515460233423
0.8173274486200726, 0.07519522335550007
0.8533744042292499, 0.06066498175720231
0.8920618169476024, 0.04613474015890467
0.9272274295340386, 0.03116418820914346
0.9632720038371827, 0.015753325907918638
1.001078073532794, 0.0007827739581574743
0.9605982084435412, 0.0034246360669387553
0.9210008770300468, 0.0069471188786472664
0.8814011643105193, 0.009588980987428658
0.8435605656774254, 0.01179053274474661
0.8004414341320141, 0.014872705204991446
0.7626008354989195, 0.017074256962309412
0.722998741473359, 0.01883549836816363
0.6842803717765731, 0.021917670828408606
0.6429179730115617, 0.023678912234262793
0.6041972220087426, 0.025880463991580636
0.563714975613457, 0.027641705397434872
0.5241128815878959, 0.029402946803289236
0.4836330164986433, 0.03204480891207059
0.44491107484280734, 0.03380605031792487
0.4053089808172463, 0.03556729172377911
0.3657068867916854, 0.03732853312963342
0.32434329737365775, 0.03864946418402407
0.28474239400111345, 0.040851015941341946
0.24426371956487747, 0.0439331884015869
0.20554415921507496, 0.04657505051036828
0.1668281708243221, 0.05053784367354031
0.1263518776941196, 0.05450063683671245
0.08852318559119188, 0.06110529210866596
0.05070282805938087, 0.07079211984086434
0.012900330322820008, 0.08708360284501633
-0.006866860330288049, 0.12003445695817522
